PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
399,461515825,56644482,CC1=CC=C(C=C1)C2=NC3=C(N=C2C4=CC=C(C=C4)C)N(CCC3)CCCCCCC(=O)O,Unspecified,,,,50.1,CC50,,50100,nM,No. Measurements = 1
400,461515825,56644482,CC1=CC=C(C=C1)C2=NC3=C(N=C2C4=CC=C(C=C4)C)N(CCC3)CCCCCCC(=O)O,Unspecified,,,,,pCC50,,4.3,,No. Measurements = 1
401,461518361,17012,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,Unspecified,,,,7.67,CC50,,7670,nM,No. Measurements = 2
402,461518361,17012,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,Unspecified,,,,,pCC50,,5.12,,No. Measurements = 2
403,461521765,162648121,CC(=O)[C@@]12[C@@H](CC3C1(CCC4C3CCC5=CC(=O)CCC45C)C)OC(O2)(C)C6=CC=CC=C6,Unspecified,,,,15.5,CC50,,15500,nM,No. Measurements = 2
404,461521765,162648121,CC(=O)[C@@]12[C@@H](CC3C1(CCC4C3CCC5=CC(=O)CCC45C)C)OC(O2)(C)C6=CC=CC=C6,Unspecified,,,,,pCC50,,4.81,,No. Measurements = 2
405,461521950,162648257,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)[C@H]4CCCC(=O)N4C5=CC(=C(C=C5)F)F)C6CCC(CC6)OC,Unspecified,,,,9.12,CC50,,9120,nM,No. Measurements = 2
406,461521950,162648257,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)[C@H]4CCCC(=O)N4C5=CC(=C(C=C5)F)F)C6CCC(CC6)OC,Unspecified,,,,,pCC50,,5.04,,No. Measurements = 2
407,461523313,162749,CN1CCC(CC1)C2=CC3=C(O2)C=CC(=C3)Cl,Unspecified,,,,34.7,CC50,,34700,nM,No. Measurements = 1
408,461523313,162749,CN1CCC(CC1)C2=CC3=C(O2)C=CC(=C3)Cl,Unspecified,,,,,pCC50,,4.46,,No. Measurements = 1
409,461523463,120202,CCN(CC)CCCNC1=C2C(=CC(=C1)OC)C=CC=N2,Unspecified,,,,100,CC50,>,100000,nM,No. Measurements = 2
410,461523463,120202,CCN(CC)CCCNC1=C2C(=CC(=C1)OC)C=CC=N2,Unspecified,,,,,pCC50,<,4,,No. Measurements = 2
411,461523680,178396,CCN(CCC[C@H](C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,Unspecified,,,,50.1,CC50,>,50100,nM,No. Measurements = 4
412,461523680,178396,CCN(CCC[C@H](C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,Unspecified,,,,,pCC50,<,4.3,,No. Measurements = 4
413,461523820,5353923,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,5.5,CC50,,5500,nM,No. Measurements = 2
414,461523820,5353923,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,,pCC50,,5.26,,No. Measurements = 2
415,461532243,24779775,C1=CC=C2C(=C1)C(=NC3=CC=CC=C3O2)C4=CC=C(C=C4)C(=O)NO,Unspecified,,,,1.55,CC50,,1550,nM,No. Measurements = 2
416,461532243,24779775,C1=CC=C2C(=C1)C(=NC3=CC=CC=C3O2)C4=CC=C(C=C4)C(=O)NO,Unspecified,,,,,pCC50,,5.81,,No. Measurements = 2
417,461533135,53361968,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC5=C(C=C4)N=C(S5)NC6CCN(CC6)C7CCCC7,Unspecified,,,,13,CC50,~,13000,nM,No. Measurements = 4
418,461533135,53361968,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC5=C(C=C4)N=C(S5)NC6CCN(CC6)C7CCCC7,Unspecified,,,,,pCC50,~,4.89,,No. Measurements = 4
419,461534269,5367,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)OC2CC3CN4CCC5=C(C4CC3C(C2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC,Unspecified,,,,8.91,CC50,,8910,nM,No. Measurements = 2
420,461534269,5367,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)OC2CC3CN4CCC5=C(C4CC3C(C2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC,Unspecified,,,,,pCC50,,5.05,,No. Measurements = 2
421,461538010,6434185,CN(C)CC/C=C/1\C2=CC=CC=C2OCC3=C1OC4=CC=CC=C34,Unspecified,,,,12.2,CC50,,12200,nM,No. Measurements = 2
422,461538010,6434185,CN(C)CC/C=C/1\C2=CC=CC=C2OCC3=C1OC4=CC=CC=C34,Unspecified,,,,,pCC50,,4.92,,No. Measurements = 2
423,461539400,518697,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,11.5,CC50,,11500,nM,No. Measurements = 2
424,461539400,518697,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,,pCC50,,4.94,,No. Measurements = 2
425,461540785,10171738,CNC[C@H]1C[C@H]2[C@H](O1)C3=C(CC4=CC=CC=C24)C=CC(=C3)F,Unspecified,,,,19.5,CC50,,19500,nM,No. Measurements = 1
426,461540785,10171738,CNC[C@H]1C[C@H]2[C@H](O1)C3=C(CC4=CC=CC=C24)C=CC(=C3)F,Unspecified,,,,,pCC50,,4.71,,No. Measurements = 1
427,461540785,10171738,CNC[C@H]1C[C@H]2[C@H](O1)C3=C(CC4=CC=CC=C24)C=CC(=C3)F,Unspecified,,,,22.4,CC50,~,22400,nM,No. Measurements = 1
428,461540785,10171738,CNC[C@H]1C[C@H]2[C@H](O1)C3=C(CC4=CC=CC=C24)C=CC(=C3)F,Unspecified,,,,,pCC50,~,4.65,,No. Measurements = 1
429,461542250,9576068,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CCC34,Unspecified,,,,20.9,CC50,,20900,nM,No. Measurements = 1
430,461542250,9576068,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CCC34,Unspecified,,,,,pCC50,,4.68,,No. Measurements = 1
431,461546433,134457551,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)[C@@H]4CCCC(=O)N4C5=CC(=C(C=C5)F)F)C6CCC(CC6)OC,Unspecified,,,,3.16,CC50,,3160,nM,No. Measurements = 2
432,461546433,134457551,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)[C@@H]4CCCC(=O)N4C5=CC(=C(C=C5)F)F)C6CCC(CC6)OC,Unspecified,,,,,pCC50,,5.5,,No. Measurements = 2
433,461548649,73707352,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,Unspecified,,,,21.4,CC50,,21400,nM,No. Measurements = 1
434,461548649,73707352,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,Unspecified,,,,,pCC50,,4.67,,No. Measurements = 1
435,461549390,7047378,CN1CCC[C@H](C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,Unspecified,,,,11.8,CC50,,11800,nM,No. Measurements = 2
436,461549390,7047378,CN1CCC[C@H](C1)CN2C3=CC=CC=C3SC4=CC=CC=C42,Unspecified,,,,,pCC50,,4.93,,No. Measurements = 2
437,461549553,162667577,CC12CCC3C(C1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,Unspecified,,,,7.59,CC50,,7590,nM,No. Measurements = 2
438,461549553,162667577,CC12CCC3C(C1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,Unspecified,,,,,pCC50,,5.12,,No. Measurements = 2
439,461557057,3034390,C[C@@H]1C2=C(C=C(C=C2)C(F)(F)F)[C@@H](C3=CC=CC=C13)CCCN(C)C,Unspecified,,,,12,CC50,,12000,nM,No. Measurements = 2
440,461557057,3034390,C[C@@H]1C2=C(C=C(C=C2)C(F)(F)F)[C@@H](C3=CC=CC=C13)CCCN(C)C,Unspecified,,,,,pCC50,,4.92,,No. Measurements = 2
441,461559340,10030147,C1=CC(=CC=C1/C=C/C2=NN(C=N2)CC(CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)OCC(C(F)F)(F)F,Unspecified,,,,25.7,CC50,,25700,nM,No. Measurements = 1
442,461559340,10030147,C1=CC(=CC=C1/C=C/C2=NN(C=N2)CC(CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)OCC(C(F)F)(F)F,Unspecified,,,,,pCC50,,4.59,,No. Measurements = 1
443,461562751,178395,CCN(CCC[C@@H](C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,Unspecified,,,,50.1,CC50,>,50100,nM,No. Measurements = 2
444,461562751,178395,CCN(CCC[C@@H](C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,Unspecified,,,,,pCC50,<,4.3,,No. Measurements = 2
445,461563258,162677261,CC[C@@H]([C@H]1[C@H](C[C@](O1)(CC)[C@H]2CC[C@@]([C@H](O2)C)(CC)O)C)C(=O)[C@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O,Unspecified,,,,5.37,CC50,~,5370,nM,No. Measurements = 2
446,461563258,162677261,CC[C@@H]([C@H]1[C@H](C[C@](O1)(CC)[C@H]2CC[C@@]([C@H](O2)C)(CC)O)C)C(=O)[C@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O,Unspecified,,,,,pCC50,~,5.27,,No. Measurements = 2
